n,statistic,method,rep,T,lo,hi,width,covers,theta_true,family,alpha,B
10,median,percentile,49,0.8689909873028472,0.7878037910576372,1.688612651901472,0.9008088608438347,1,1.0,lognormal,0.05,300
10,median,percentile,50,1.0244819405059746,0.6950023160124831,1.5379462526779952,0.8429439366655122,1,1.0,lognormal,0.05,300
10,median,percentile,51,1.070340948872176,0.753132731239671,1.4693372802945235,0.7162045490548525,1,1.0,lognormal,0.05,300
10,median,percentile,52,1.0310119785323701,0.6070401930602043,1.374497161919896,0.7674569688596917,1,1.0,lognormal,0.05,300
10,median,percentile,53,1.0324121582244634,0.7854815123573425,1.4472996964103684,0.6618181840530258,1,1.0,lognormal,0.05,300
10,median,percentile,54,0.9337999349433638,0.6822631406491011,1.5976295433470427,0.9153664026979416,1,1.0,lognormal,0.05,300
10,median,percentile,55,0.9021533314715804,0.578967113452704,1.0824311426679951,0.5034640292152911,1,1.0,lognormal,0.05,300
10,median,percentile,56,0.9407085276489808,0.7048779866644223,1.7582502679792162,1.053372281314794,1,1.0,lognormal,0.05,300
10,median,percentile,57,0.7597884802194127,0.5405481181228262,0.993398818512871,0.4528507003900448,0,1.0,lognormal,0.05,300
10,median,percentile,58,0.9528500225699787,0.4854637293097982,1.9445762536121538,1.4591125243023555,1,1.0,lognormal,0.05,300
10,median,percentile,59,1.020611850043101,0.64934758546436,1.3768627415438728,0.7275151560795128,1,1.0,lognormal,0.05,300
10,median,percentile,60,0.8590301733478303,0.4720469777288823,1.4809532783025512,1.008906300573669,1,1.0,lognormal,0.05,300
10,median,percentile,61,1.3954599963530534,0.66242997903986,1.6663642303509483,1.0039342513110883,1,1.0,lognormal,0.05,300
10,median,percentile,62,0.9604692639285467,0.6768745955494968,1.4889554026215461,0.8120808070720493,1,1.0,lognormal,0.05,300
10,median,percentile,63,1.2181684069528664,0.9467268680398474,1.44814742329751,0.5014205552576626,1,1.0,lognormal,0.05,300
10,median,percentile,64,1.133400522418196,0.7959932172668049,1.6872189768272856,0.8912257595604807,1,1.0,lognormal,0.05,300
10,median,percentile,65,1.4577572587926282,0.7468956299450872,2.153549852780091,1.4066542228350039,1,1.0,lognormal,0.05,300
10,median,percentile,66,1.0879406521389392,0.6753178480578654,1.2605488955454818,0.5852310474876163,1,1.0,lognormal,0.05,300
10,median,percentile,67,0.9287104017929224,0.3910246683355677,1.5502947023609597,1.159270034025392,1,1.0,lognormal,0.05,300
10,median,percentile,68,1.1398710806763295,0.5064040372786114,1.486062149569134,0.9796581122905226,1,1.0,lognormal,0.05,300
10,median,percentile,69,1.1863282685487846,0.7384079379456661,1.4962800839867878,0.7578721460411217,1,1.0,lognormal,0.05,300
10,median,percentile,70,1.0556114279717197,0.8014562318419881,1.3823860220804038,0.5809297902384157,1,1.0,lognormal,0.05,300
10,median,percentile,71,1.3615487824042747,0.7834324328339932,2.0045722912457933,1.2211398584118,1,1.0,lognormal,0.05,300
10,median,percentile,72,0.9213998298284762,0.7314133066251404,1.739551263745804,1.0081379571206637,1,1.0,lognormal,0.05,300
10,median,percentile,73,1.0330688528872343,0.7239045403478744,1.4548634135225154,0.7309588731746409,1,1.0,lognormal,0.05,300
10,median,percentile,74,1.149730189426613,0.9490917990422807,2.232259606626997,1.2831678075847164,1,1.0,lognormal,0.05,300
10,median,percentile,75,1.4449496694817447,0.916991443835715,1.8082868131019205,0.8912953692662056,1,1.0,lognormal,0.05,300
10,median,percentile,76,0.8182844304850071,0.6485027460799889,1.4774721200890102,0.8289693740090213,1,1.0,lognormal,0.05,300
10,median,percentile,77,0.876910225994044,0.5787384444434218,1.6381927159085046,1.0594542714650828,1,1.0,lognormal,0.05,300
10,median,percentile,78,0.7012995927910207,0.4701777711137785,1.078481481270412,0.6083037101566335,1,1.0,lognormal,0.05,300
10,median,percentile,79,0.7970078354056789,0.6192124431915613,1.0340942498195438,0.41488180662798246,1,1.0,lognormal,0.05,300
10,median,basic,0,0.9157148598665431,0.5177617625320421,1.226292976073101,0.7085312135410589,1,1.0,lognormal,0.05,300
10,median,basic,1,1.1030297011971393,0.7528402771383527,1.3160932888474668,0.5632530117091141,1,1.0,lognormal,0.05,300
10,median,basic,2,1.0396786836058443,0.8367878469269092,1.3957931670886956,0.5590053201617864,1,1.0,lognormal,0.05,300
10,median,basic,3,1.0888837236860347,0.7429876578757442,1.4186437618371288,0.6756561039613846,1,1.0,lognormal,0.05,300
10,median,basic,4,1.1479884597027918,0.677899877556059,1.515935737263931,0.8380358597078721,1,1.0,lognormal,0.05,300
10,median,basic,5,1.1950523295118447,0.6006548726239591,1.5140762177774103,0.9134213451534512,1,1.0,lognormal,0.05,300
10,median,basic,6,0.8999725380188675,0.2871473564084215,1.1374976053341141,0.8503502489256927,1,1.0,lognormal,0.05,300
10,median,basic,7,0.5520036304491565,0.32420912716431627,0.6740513558315058,0.3498422286671895,0,1.0,lognormal,0.05,300
10,median,basic,8,1.0425607955611762,0.41003823412238605,1.2909056201313729,0.8808673860089868,1,1.0,lognormal,0.05,300
10,median,basic,9,1.2554523813531113,0.7695594740090219,1.8112780810507008,1.0417186070416788,1,1.0,lognormal,0.05,300
10,median,basic,10,0.7845899507599395,0.3571233924783346,0.9746355357987935,0.6175121433204589,0,1.0,lognormal,0.05,300
10,median,basic,11,0.7944978074916613,0.49537439980962716,0.981767387861258,0.4863929880516308,0,1.0,lognormal,0.05,300
10,median,basic,12,0.7461290714847131,0.48678724552022423,0.8321752420821158,0.34538799656189156,0,1.0,lognormal,0.05,300
10,median,basic,13,0.8917625129383273,0.07295518334432183,1.3096502260001508,1.236695042655829,1,1.0,lognormal,0.05,300
10,median,basic,14,1.0739759364347918,0.4029926731411613,1.5729060085873519,1.1699133354461906,1,1.0,lognormal,0.05,300
10,median,basic,15,1.1447464708307544,0.9046623889454231,1.4883300101370194,0.5836676211915963,1,1.0,lognormal,0.05,300
10,median,basic,16,1.0899097841645897,0.8504885794668025,1.415893809838896,0.5654052303720936,1,1.0,lognormal,0.05,300
10,median,basic,17,0.6203207236516008,0.07546633598251473,0.7672616588692073,0.6917953228866925,0,1.0,lognormal,0.05,300
10,median,basic,18,0.6786770124649504,0.4498443930407864,0.876462357981683,0.42661796494089665,0,1.0,lognormal,0.05,300
10,median,basic,19,1.2837327274812917,1.0443185141248736,1.8363664319758666,0.7920479178509929,0,1.0,lognormal,0.05,300
10,median,basic,20,0.748299572467194,0.11601961370527891,0.8914020823202722,0.7753824686149933,0,1.0,lognormal,0.05,300
10,median,basic,21,1.137207554430511,0.825650371910871,1.690610582694918,0.8649602107840471,1,1.0,lognormal,0.05,300
10,median,basic,22,0.927650485757296,0.6823213848854341,1.1715480821226558,0.4892266972372217,1,1.0,lognormal,0.05,300
10,median,basic,23,0.7296792002548065,0.08546596907259207,0.851395235638039,0.7659292665654469,0,1.0,lognormal,0.05,300
10,median,basic,24,1.218206732055025,0.33131500175835704,1.440230143340984,1.108915141582627,1,1.0,lognormal,0.05,300
10,median,basic,25,0.9411431975043896,0.7990494783735813,1.123140133110118,0.32409065473653675,1,1.0,lognormal,0.05,300
10,median,basic,26,1.1546084070509761,0.3178025927705401,1.6625941152172157,1.3447915224466755,1,1.0,lognormal,0.05,300
10,median,basic,27,0.7645798694943594,0.553130278608727,0.9726013285716143,0.4194710499628873,0,1.0,lognormal,0.05,300
10,median,basic,28,1.1551695159853486,0.7363593377454767,1.5669876309972879,0.8306282932518112,1,1.0,lognormal,0.05,300
10,median,basic,29,1.1761122891540765,1.0076668235665909,1.413956328821969,0.4062895052553781,0,1.0,lognormal,0.05,300
10,median,basic,30,0.8898796275139962,0.5883836093942032,1.0972985494028507,0.5089149400086475,1,1.0,lognormal,0.05,300
10,median,basic,31,0.9750379447925277,0.42663035720690057,1.2735683536070848,0.8469379964001842,1,1.0,lognormal,0.05,300
10,median,basic,32,1.0276727241692063,0.9079956489423915,1.4952128453937603,0.5872171964513688,1,1.0,lognormal,0.05,300
10,median,basic,33,1.156600554603468,0.7702912601733594,1.7262907698597836,0.9559995096864242,1,1.0,lognormal,0.05,300
10,median,basic,34,0.8661038954881791,0.056906810065174174,1.3107391180012062,1.253832307936032,1,1.0,lognormal,0.05,300
10,median,basic,35,1.5144456049981097,0.7448500894135268,2.154178498231107,1.4093284088175801,1,1.0,lognormal,0.05,300
10,median,basic,36,0.9557960832987832,0.5701735220031556,1.1690811408682804,0.5989076188651248,1,1.0,lognormal,0.05,300
10,median,basic,37,1.0117652858151887,0.6619306939143585,1.2934727341029884,0.6315420401886298,1,1.0,lognormal,0.05,300
10,median,basic,38,1.1928727423785859,0.8600284420135906,1.559078479139061,0.6990500371254704,1,1.0,lognormal,0.05,300
10,median,basic,39,1.1254889508838977,0.8345571632835367,1.4463178994046464,0.6117607361211097,1,1.0,lognormal,0.05,300
10,median,basic,40,0.7757392207423193,0.4318476337915391,0.9785554627726507,0.5467078289811116,0,1.0,lognormal,0.05,300
10,median,basic,41,0.9699822742767252,0.5037790770776827,1.2687879998146054,0.7650089227369228,1,1.0,lognormal,0.05,300
10,median,basic,42,0.8250349138651054,0.232750611014217,0.8891888214700022,0.6564382104557852,0,1.0,lognormal,0.05,300
10,median,basic,43,0.888701382731496,0.31334147347255414,1.0770426609176198,0.7637011874450657,1,1.0,lognormal,0.05,300
10,median,basic,44,0.7680343562484955,0.4272748537306108,0.8554107730935564,0.4281359193629456,0,1.0,lognormal,0.05,300
10,median,basic,45,0.7610373395032394,0.10084124145987716,1.08616910016962,0.9853278587097429,1,1.0,lognormal,0.05,300
10,median,basic,46,0.8906359574248965,0.23324126424762115,1.131078788466459,0.8978375242188379,1,1.0,lognormal,0.05,300
10,median,basic,47,0.9298865507204299,0.5152582362797045,1.1145129303311627,0.5992546940514583,1,1.0,lognormal,0.05,300
10,median,basic,48,0.7514237086793203,0.3479534285936403,0.9407692440076233,0.592815815413983,0,1.0,lognormal,0.05,300
10,median,basic,49,1.240328716819886,0.8183306725542472,1.6537279914958791,0.8353973189416319,1,1.0,lognormal,0.05,300
10,median,basic,50,0.8360178318843816,0.006946400708848222,1.0025093306417885,0.9955629299329403,1,1.0,lognormal,0.05,300
10,median,basic,51,0.814747614909652,0.4197409921020969,0.9195702223429812,0.4998292302408843,0,1.0,lognormal,0.05,300
10,median,basic,52,1.0090783235438416,0.7185099326426707,1.2357747402923567,0.517264807649686,1,1.0,lognormal,0.05,300
10,median,basic,53,1.6018743616685829,1.1402534108068072,2.1672726347396623,1.027019223932855,0,1.0,lognormal,0.05,300
10,median,basic,54,0.8142877412374652,0.25082560810421084,1.0040592760412097,0.7532336679369989,1,1.0,lognormal,0.05,300
10,median,basic,55,0.8323400941517601,0.5846988616614879,1.1909821922610462,0.6062833305995583,1,1.0,lognormal,0.05,300
10,median,basic,56,1.6372149523312776,0.35019080840654393,2.3892764882586093,2.0390856798520653,1,1.0,lognormal,0.05,300
10,median,basic,57,1.0035531005850582,0.8488806064272878,1.2202889790478795,0.3714083726205917,1,1.0,lognormal,0.05,300
10,median,basic,58,0.8987208972171179,0.08145088910670006,1.2177166022233514,1.1362657131166514,1,1.0,lognormal,0.05,300
10,median,basic,59,1.1039745960006535,0.7183580500462907,1.501348837109314,0.7829907870630233,1,1.0,lognormal,0.05,300
10,median,basic,60,0.8672309956970518,0.43387287942200525,1.0812761997191085,0.6474033202971032,1,1.0,lognormal,0.05,300
10,median,basic,61,1.2270969462609655,0.532123956875219,1.7351240983986471,1.2030001415234282,1,1.0,lognormal,0.05,300
10,median,basic,62,1.0978097866473493,0.7334056683246388,1.4972371375939235,0.7638314692692847,1,1.0,lognormal,0.05,300
10,median,basic,63,0.8515482049100467,0.6742730600126614,1.0871220717385497,0.4128490117258883,1,1.0,lognormal,0.05,300
10,median,basic,64,1.270302228250145,0.8969152188999425,1.8423640257721212,0.9454488068721787,1,1.0,lognormal,0.05,300
10,median,basic,65,0.9244305211473403,0.31455735547818553,1.118518278879332,0.8039609234011464,1,1.0,lognormal,0.05,300
10,median,basic,66,0.6424789069432116,-0.2894001589756905,0.8248313519652959,1.1142315109409864,0,1.0,lognormal,0.05,300
10,median,basic,67,0.8633742989290263,0.272084963100959,1.1616185154683114,0.8895335523673524,1,1.0,lognormal,0.05,300
10,median,basic,68,1.2582158416162417,0.7474855928834931,1.5935890537763453,0.8461034608928522,1,1.0,lognormal,0.05,300
10,median,basic,69,0.9567881947040894,0.27047649122845496,1.0708199898460764,0.8003434986176214,1,1.0,lognormal,0.05,300
10,median,basic,70,1.4328312632071332,0.9677457839631298,1.8843685033086004,0.9166227193454706,1,1.0,lognormal,0.05,300
10,median,basic,71,1.1695650768954498,0.8856742980115655,1.2946514629863195,0.408977164974754,1,1.0,lognormal,0.05,300
10,median,basic,72,0.9134794346806848,0.2826083421442773,1.0739079514577599,0.7912996093134825,1,1.0,lognormal,0.05,300
10,median,basic,73,1.4969971361619578,1.4102752175751694,2.320470316462447,0.9101950988872778,0,1.0,lognormal,0.05,300
10,median,basic,74,0.8930272086387823,0.6838495477111604,1.1017455986136295,0.4178960509024692,1,1.0,lognormal,0.05,300
10,median,basic,75,0.7380349848402219,0.5731903435226934,0.8209239253281346,0.24773358180544125,0,1.0,lognormal,0.05,300
10,median,basic,76,1.288033358403825,0.00016836872292547156,1.9016034443054497,1.9014350755825242,1,1.0,lognormal,0.05,300
10,median,basic,77,1.2057166208946368,0.07684901765694985,1.7702774789540685,1.6934284612971187,1,1.0,lognormal,0.05,300
10,median,basic,78,1.4177864707872434,1.0782439807034148,1.6863738464782578,0.6081298657748431,0,1.0,lognormal,0.05,300
10,median,basic,79,0.9618031668110634,0.6779679740378342,1.2541774691301546,0.5762094950923204,1,1.0,lognormal,0.05,300
20,mean,percentile,0,1.096462950438535,0.8877785170150563,1.4198178946883404,0.5320393776732841,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,1,1.162586853477562,0.955050006826782,1.4198462357711843,0.4647962289444023,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,2,1.1723438339894943,0.9138586573653457,1.4499610542597086,0.5361023968943629,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,3,1.1079593760248678,0.9350189084705713,1.304018910526681,0.3690000020561097,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,4,1.3717564736334602,1.0344860359654902,1.7763102463689826,0.7418242104034924,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,5,1.0794137603833627,0.8481882381576211,1.3212343542366887,0.47304611607906755,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,6,1.07755485828663,0.849861427689974,1.3425359131613908,0.4926744854714168,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,7,1.1936286335514281,0.9799890268114564,1.3892463694532797,0.40925734264182334,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,8,1.0105213595115778,0.8233465407181094,1.1854025687757432,0.3620560280576338,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,9,1.2576233916030157,1.0252822650476554,1.5162307050741648,0.4909484400265094,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,10,1.3140739407553141,1.043731126138837,1.5935582509999549,0.549827124861118,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,11,1.0788503606443616,0.8919351959518595,1.278941395472459,0.38700619952059956,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,12,1.0848352856899337,0.8693976246279205,1.3566331789872161,0.48723555435929566,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,13,0.9750221249643289,0.8198749912135984,1.119273852453096,0.29939886123949766,0,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,14,0.9908018285559625,0.8249109951789905,1.1679078102474818,0.34299681506849133,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,15,0.9462198258616941,0.8156912751145154,1.0845546408758433,0.26886336576132785,0,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,16,1.3082254389828027,1.0960314126820636,1.5537258209168177,0.45769440823475405,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,17,1.3743549889363624,1.065639278783207,1.7150066873403038,0.6493674085570968,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,18,1.1687956056255089,0.9133803022727283,1.5160361473854795,0.6026558451127513,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,19,1.231640396605744,0.9386628288945569,1.5541151070555794,0.6154522781610225,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,20,1.2464992045131242,1.044932664239089,1.5117475524116366,0.46681488817254757,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,21,1.0209675276260883,0.8342971597731157,1.27375799726351,0.43946083749039433,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,22,1.4712335994192831,1.2868897327346625,1.706341943209764,0.4194522104751015,0,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,23,1.1580202113546996,0.9463740059277469,1.3773444759587083,0.43097047003096145,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,24,1.1616576433587844,0.9698906172711621,1.413327407758844,0.4434367904876819,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,25,1.323186682174503,1.0085727460538525,1.7118402110166957,0.7032674649628432,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,26,1.189848306415329,0.891825854725773,1.4787473126024024,0.5869214578766294,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,27,0.9072047618594896,0.7347271728769387,1.0710821828261525,0.33635500994921386,0,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,28,1.1976883905374416,0.9522754049256044,1.4815176542368622,0.5292422493112579,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,29,1.0764797248790607,0.9122528331608188,1.24411223154476,0.3318593983839411,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,30,1.2499275345521084,1.007974408087725,1.566550236817159,0.558575828729434,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,31,1.3826346865671855,1.0737486519633255,1.7054714763553371,0.6317228243920117,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,32,1.2898196333607257,1.007733288363257,1.6062098078002698,0.5984765194370127,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,33,1.0558723909399017,0.8620139759846417,1.2219391777580892,0.35992520177344756,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,34,1.110884409021783,0.9203813670237593,1.2936584000650135,0.37327703304125426,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,35,1.2482554684349842,0.9414261974721405,1.6447023572315036,0.7032761597593631,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,36,1.3254953009319739,0.9680426990247574,1.7516796374756878,0.7836369384509304,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,37,1.2287702146304835,1.0331632006186804,1.4344527557742477,0.4012895551555673,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,38,1.10601455533393,0.8080596005390033,1.4750559330649513,0.666996332525948,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,39,1.1315289205564825,0.8967619039787479,1.408106466958675,0.511344562979927,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,40,1.0559552771056437,0.8308994999210314,1.3274136059009833,0.49651410597995194,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,41,1.1650355950243043,0.8694731060078842,1.4378698824613394,0.5683967764534552,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,42,1.1286807500570986,0.9083425255336292,1.3133077705587395,0.40496524502511033,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,43,1.1964875056255055,0.9481611672054128,1.4068129090207433,0.4586517418153305,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,44,1.2508302664064779,0.9573859951402903,1.655138561917962,0.6977525667776716,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,45,1.0708967278765602,0.8471819386761169,1.3792746943332914,0.5320927556571745,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,46,1.1580532789347306,0.9948071141833695,1.348465136633533,0.3536580224501634,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,47,1.4541573033980135,1.1193663744528646,1.7913145669288983,0.6719481924760338,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,48,0.8980165186887049,0.7401055472487575,1.044317940739368,0.30421239349061036,0,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,49,1.0936535976168762,0.8934900440322059,1.3273581302913118,0.4338680862591059,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,50,0.9758731704873934,0.8048993760955873,1.1703861123038115,0.36548673620822425,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,51,1.126175919686133,0.9226361676276703,1.347788754870527,0.42515258724285665,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,52,1.2221036251838089,1.0060802363713193,1.532641537018568,0.5265613006472487,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,53,1.402964429214725,1.0471037448345941,1.9412472690300202,0.8941435241954261,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,54,1.1073341151725844,0.9017408728608487,1.3151508459907022,0.4134099731298535,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,55,1.2312287319974276,0.9788433183544735,1.4614302258311997,0.4825869074767263,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,56,0.959516478505918,0.7673427453287618,1.1565737772794196,0.3892310319506578,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,57,0.8163748543563129,0.6813420571698585,0.9814534115778221,0.30011135440796355,0,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,58,1.249606252549125,1.0478945818217276,1.4931151215463592,0.4452205397246316,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,59,1.235235246932109,0.9983409272544801,1.5152095873387332,0.5168686600842531,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,60,1.0898164086075843,0.8820598116915954,1.289630473105443,0.4075706614138477,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,61,1.0051829585461582,0.7942148103181139,1.2499529406536816,0.45573813033556765,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,62,1.2668517755466877,1.0449848443540635,1.5639354968547747,0.5189506525007113,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,63,1.1602476645012716,0.8008480249875435,1.6170169275156512,0.8161689025281077,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,64,0.9461762930767744,0.7634225219021236,1.1485530352918303,0.3851305133897067,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,65,1.104906723871412,0.9600554996611754,1.2800564983448708,0.32000099868369536,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,66,1.0698785292191944,0.8275683160699926,1.39768023251925,0.5701119164492575,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,67,1.0553875471605925,0.8656540029936927,1.258088638644811,0.39243463565111825,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,68,1.0190015794337488,0.8450603085376471,1.2319408564306185,0.3868805478929713,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,69,1.0719792724852226,0.8439238047392723,1.2888883840393939,0.44496457930012157,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,70,0.9791092841466298,0.8238598614753068,1.1451147470768148,0.32125488560150806,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,71,1.3039654018073035,0.9641894915269368,1.7828081417687882,0.8186186502418514,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,72,1.2331345211489757,0.9332502988512232,1.551045306951775,0.6177950081005517,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,73,1.1041046179510432,0.8757591590274921,1.3944101583182418,0.5186509992907496,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,74,1.0879929226984602,0.8761407886441903,1.3014621124972672,0.42532132385307686,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,75,1.1381977817801858,0.8968994119897581,1.4406565824624427,0.5437571704726846,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,76,0.9082237475893873,0.789607817022673,1.0474267883165396,0.25781897129386655,0,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,77,1.4627294002759812,1.074311921714674,1.9349222435842661,0.8606103218695922,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,78,1.1874965356949194,0.9970078787186297,1.4222417806927217,0.42523390197409194,1,1.1331484530668263,lognormal,0.05,300
20,mean,percentile,79,1.017749361977334,0.8383830865963358,1.238876941946035,0.4004938553496993,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,0,1.1585510378332278,0.9856018982603683,1.3059856249434028,0.3203837266830345,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,1,0.9264832088476437,0.7542831726429811,1.0994042364802212,0.34512106383724017,0,1.1331484530668263,lognormal,0.05,300
20,mean,basic,2,0.9873558096732935,0.7679627869464192,1.1646311580332451,0.39666837108682595,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,3,1.391316231755629,1.155492952557687,1.668721305532931,0.5132283529752442,0,1.1331484530668263,lognormal,0.05,300
20,mean,basic,4,0.940679574071954,0.7166041708744171,1.1676381729728942,0.4510340020984771,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,5,0.9417431379109038,0.7820951851321796,1.0959240772681635,0.313828892135984,0,1.1331484530668263,lognormal,0.05,300
20,mean,basic,6,1.0667046732730494,0.8886242612778084,1.2710824674279402,0.3824582061501318,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,7,1.0342021216438515,0.8352161375991167,1.2477251678170922,0.41250903021797547,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,8,1.0253238544343843,0.8499126804662509,1.1925772255548526,0.34266454508860167,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,9,1.081431985633673,0.8922901833056318,1.2540452329029015,0.3617550495972697,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,10,1.0973181094772284,0.8192163465186988,1.3354486187885337,0.5162322722698349,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,11,1.034807232873032,0.735002265443667,1.340937701797802,0.6059354363541349,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,12,1.4552585929929331,0.8679683241237188,1.972630922104279,1.1046625979805602,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,13,1.1834630340537788,0.9255731889320469,1.400237107292822,0.47466391836077504,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,14,1.3557128479613538,0.9160496241131848,1.6746827189491589,0.7586330948359741,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,15,1.0774388857006272,0.885129387494137,1.2307320044303829,0.34560261693624583,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,16,1.2775451165755107,0.920078801637054,1.5260711209569415,0.6059923193198875,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,17,1.1016936799466563,0.8016514133602459,1.3417467530095364,0.5400953396492905,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,18,1.2080651637310114,0.8834568646678909,1.4614721875993162,0.5780153229314253,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,19,1.4562457653273986,0.9841748027615902,1.8398193398275904,0.8556445370660002,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,20,1.1175540989784483,0.9300373841613874,1.3203829805571492,0.39034559639576183,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,21,1.0721940600066726,0.7467373488748621,1.323967301700951,0.5772299528260889,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,22,1.0055995345888165,0.6802789436660517,1.2556635205545146,0.5753845768884629,1,1.1331484530668263,lognormal,0.05,300
20,mean,basic,23,1.0394379129306337,0.7774645982696278,1.2355986748545527,0.4581340765849249,1,1.1331484530668263,lognormal,0.05,300
